I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15
4.000000,4.712389,0.050000,0.000000,0.000000,0.046381,0.029105,0.000000,-9.216263,0.417933,0.000000,-0.021970,0.043940,0.000000,0.038774,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.066043,0.039830,0.000000,-9.222486,0.206343,0.000000,-0.021970,0.087880,0.021970,0.064352,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061090,0.009039,0.000000,-9.159768,0.145569,0.000000,-0.043940,0.043940,0.021970,0.050467,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040370,0.008391,0.000000,-9.123348,-0.024438,0.000000,-0.043940,0.043940,0.021970,0.050464,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.065375,0.024107,0.000000,-9.210662,-0.218052,0.000000,-0.043940,0.087880,0.021970,0.073802,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046905,0.045601,0.000000,-9.165757,-0.452730,0.000000,-0.021970,0.065910,0.000000,0.048017,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040636,0.042543,0.000000,-9.121108,-0.645092,0.000000,-0.021970,0.043940,0.021970,0.036014,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.062127,0.026088,0.000000,-9.198124,-0.745378,0.000000,-0.043940,0.065910,0.021970,0.060850,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041906,0.042651,0.000000,-9.110943,-1.041219,0.000000,-0.021970,0.087880,0.000000,0.055068,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.033101,0.051717,0.000000,-9.105050,-1.223130,0.000000,0.000000,0.043940,-0.021970,0.019416,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036525,0.016896,0.000000,-9.057312,-1.312215,0.000000,-0.043940,0.043940,0.065910,0.049929,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042559,0.063537,0.000000,-9.020537,-1.703053,0.000000,-0.021970,0.043940,0.021970,0.033756,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.020947,-0.005019,0.000000,-8.942826,-1.668993,0.000000,-0.021970,0.043940,0.000000,0.033065,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.044011,0.018529,0.000000,-8.955726,-1.923193,0.000000,-0.021970,0.043940,0.043940,0.032712,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050400,0.032953,0.000000,-8.921236,-2.193128,0.000000,-0.021970,0.043940,0.021970,0.031990,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050588,0.006178,0.000000,-8.905371,-2.269852,0.000000,-0.043940,0.043940,0.021970,0.049114,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.033437,0.038914,0.000000,-8.817955,-2.533106,0.000000,-0.021970,0.021970,0.021970,0.024407,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047543,-0.002645,0.000000,-8.788562,-2.628095,0.000000,-0.043940,0.021970,0.021970,0.042623,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050334,0.024538,0.000000,-8.739476,-2.869597,0.000000,-0.043940,0.065910,-0.021970,0.053868,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026924,0.053861,0.000000,-8.626287,-3.096935,0.000000,-0.043940,0.043940,0.021970,0.047936,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.048927,0.021505,0.000000,-8.571306,-3.251353,0.000000,-0.043940,0.021970,0.021970,0.043096,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.033227,0.011476,0.000000,-8.441392,-3.342733,0.000000,-0.043940,0.043940,0.043940,0.047323,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.052080,0.030506,0.000000,-8.446337,-3.604602,0.000000,-0.043940,0.043940,0.043940,0.047104,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036131,0.025647,0.000000,-8.386423,-3.692463,0.000000,-0.043940,0.043940,0.021970,0.046646,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023141,0.041345,0.000000,-8.308134,-3.867126,0.000000,-0.021970,0.043940,0.021970,0.025999,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026349,0.035487,0.000000,-8.197385,-4.024311,0.000000,-0.021970,0.043940,0.021970,0.025129,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023483,0.019696,0.000000,-8.099057,-4.200599,0.000000,-0.043940,0.043940,0.021970,0.045644,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034485,0.033672,0.000000,-8.082098,-4.361667,0.000000,-0.021970,0.043940,0.021970,0.023796,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046293,0.022030,0.000000,-7.989919,-4.605670,0.000000,-0.043940,0.043940,0.021970,0.044821,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045885,0.039744,0.000000,-7.907113,-4.821955,0.000000,-0.043940,0.043940,0.043940,0.044238,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.032851,0.034085,0.000000,-7.774059,-4.934866,0.000000,-0.043940,0.043940,0.021970,0.043937,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034026,0.018748,0.000000,-7.726526,-5.061415,0.000000,-0.021970,0.021970,0.043940,0.021657,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.007938,0.034571,0.000000,-7.512001,-5.322640,0.000000,-0.021970,0.021970,0.065910,0.021333,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061597,0.003852,0.000000,-7.556061,-5.405227,0.000000,-0.043940,0.021970,0.021970,0.043887,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017077,0.022801,0.000000,-7.302618,-5.642168,0.000000,-0.021970,0.021970,0.065910,0.020822,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030903,0.020516,0.000000,-7.247523,-5.792838,0.000000,-0.021970,0.043940,0.043940,0.018159,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035879,0.005182,0.000000,-7.150192,-5.900218,0.000000,-0.043940,0.021970,0.065910,0.043672,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026261,0.038354,0.000000,-7.004673,-6.133949,0.000000,-0.043940,0.043940,0.043940,0.040195,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041918,0.017642,0.000000,-6.943208,-6.258845,0.000000,-0.043940,0.021970,0.043940,0.043464,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.018794,0.028351,0.000000,-6.752596,-6.401821,0.000000,-0.021970,0.021970,0.065910,0.019522,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.025596,0.024809,0.000000,-6.669048,-6.510288,0.000000,-0.043940,0.043940,0.043940,0.038248,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029778,0.025195,0.000000,-6.554722,-6.670464,0.000000,-0.021970,0.021970,0.065910,0.018921,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034890,0.022225,0.000000,-6.477530,-6.782959,0.000000,-0.021970,0.043940,0.065910,0.012644,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.012434,0.015953,0.000000,-6.281112,-6.926708,0.000000,-0.043940,0.021970,0.065910,0.042751,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.024579,0.018163,0.000000,-6.196190,-6.997576,0.000000,-0.043940,0.021970,0.065910,0.042489,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.020133,0.030680,0.000000,-6.052783,-7.127880,0.000000,0.000000,0.021970,0.043940,-0.007066,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022404,0.038790,0.000000,-5.905186,-7.279296,0.000000,-0.043940,0.043940,0.065910,0.034386,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.027717,0.016369,0.000000,-5.798889,-7.314366,0.000000,-0.043940,0.021970,0.043940,0.041722,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017038,0.035355,0.000000,-5.663295,-7.516042,0.000000,-0.043940,0.021970,0.043940,0.041550,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045986,-0.007817,0.000000,-5.549661,-7.518722,0.000000,-0.021970,0.043940,0.043940,0.006898,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043260,0.015976,0.000000,-5.405192,-7.689879,0.000000,-0.043940,0.021970,0.065910,0.040996,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017186,0.019979,0.000000,-5.137607,-7.867581,0.000000,-0.021970,0.021970,0.043940,0.015300,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029968,0.018681,0.000000,-5.036311,-7.993951,0.000000,-0.043940,0.021970,0.065910,0.040386,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035966,0.008500,0.000000,-4.894825,-8.014065,0.000000,-0.021970,0.021970,0.065910,0.014551,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021555,0.025120,0.000000,-4.668633,-8.203279,0.000000,-0.043940,0.000000,0.065910,0.050848,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041936,-0.005671,0.000000,-4.633154,-8.209650,0.000000,-0.021970,0.000000,0.043940,0.025466,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045487,0.015654,0.000000,-4.495618,-8.341951,0.000000,-0.043940,0.000000,0.065910,0.050962,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.016025,0.015708,0.000000,-4.299608,-8.414065,0.000000,-0.021970,0.000000,0.043940,0.025499,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.063558,0.018783,0.000000,-4.240132,-8.517172,0.000000,-0.043940,0.021970,0.065910,0.038232,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036232,0.010239,0.000000,-4.001620,-8.649205,0.000000,-0.021970,0.000000,0.043940,0.025498,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.025968,0.003737,0.000000,-3.765571,-8.737600,0.000000,-0.021970,0.021970,0.043940,0.011644,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.025755,0.006676,0.000000,-3.628475,-8.813238,0.000000,-0.021970,0.000000,0.065910,0.025463,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040310,0.022452,0.000000,-3.528500,-8.924136,0.000000,-0.043940,0.000000,0.043940,0.050840,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.001012,0.028298,0.000000,-3.226511,-9.041367,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.020692,0.030784,0.000000,-3.115177,-9.112457,0.000000,-0.021970,0.000000,0.043940,0.025327,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.000269,0.004912,0.000000,-2.886257,-9.128645,0.000000,0.000000,0.021970,0.043940,-0.015608,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.010031,0.000285,0.000000,-2.743999,-9.146652,0.000000,-0.021970,0.021970,0.043940,0.009106,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.008042,0.004604,0.000000,-2.554905,-9.197578,0.000000,-0.021970,0.021970,0.065910,0.008816,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.011204,0.003916,0.000000,-2.366057,-9.248888,0.000000,0.000000,0.000000,0.043940,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030771,-0.001530,0.000000,-2.234791,-9.278319,0.000000,-0.021970,0.021970,0.065910,0.007940,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.031379,0.007966,0.000000,-2.084690,-9.320870,0.000000,-0.043940,0.000000,0.065910,0.049686,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.044106,-0.007167,0.000000,-1.967300,-9.384416,0.000000,-0.021970,0.000000,0.065910,0.024770,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022781,0.004279,0.000000,-1.709420,-9.452609,0.000000,-0.043940,0.021970,0.065910,0.031070,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.025728,0.005471,0.000000,-1.552765,-9.499855,0.000000,-0.021970,0.000000,0.065910,0.024530,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036422,-0.023601,0.000000,-1.444652,-9.465546,0.000000,-0.021970,-0.021970,0.065910,0.043148,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.007249,0.005874,0.000000,-1.115660,-9.564989,0.000000,0.000000,0.021970,0.043940,-0.019209,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021329,0.008800,0.000000,-1.027014,-9.630537,0.000000,-0.021970,0.000000,0.065910,0.024056,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022578,-0.010162,0.000000,-0.959213,-9.596771,0.000000,-0.021970,-0.043940,0.043940,0.063453,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.005507,0.009287,0.000000,-0.711999,-9.659307,0.000000,0.000000,0.000000,0.043940,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,-0.030770,0.025084,0.000000,-0.377098,-9.758272,0.000000,0.000000,0.043940,0.065910,-0.040753,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.008574,-0.008137,0.000000,-0.236258,-9.709114,0.000000,0.000000,0.000000,0.087880,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019101,-0.015254,0.000000,-0.078351,-9.726749,0.000000,0.000000,-0.021970,0.065910,0.020919,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.020194,0.005206,0.000000,0.111032,-9.757663,0.000000,0.000000,0.021970,0.065910,-0.021093,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038519,0.007359,0.000000,0.232996,-9.807748,0.000000,0.000000,-0.021970,0.065910,0.021433,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034196,-0.006696,0.000000,0.444031,-9.765945,0.000000,-0.043940,-0.021970,0.065910,0.066703,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036648,0.009433,0.000000,0.597640,-9.850354,0.000000,-0.043940,-0.021970,0.065910,0.066426,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014038,0.008189,0.000000,0.907118,-9.888316,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026252,-0.009233,0.000000,0.982875,-9.845831,0.000000,0.021970,-0.021970,0.043940,0.000593,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.013975,0.016048,0.000000,1.197975,-9.881413,0.000000,-0.021970,0.000000,0.043940,0.021616,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.016289,-0.008329,0.000000,1.356075,-9.778309,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038950,-0.004698,0.000000,1.500849,-9.771152,0.000000,-0.021970,-0.021970,0.065910,0.043990,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.056686,-0.013570,0.000000,1.584300,-9.721943,0.000000,0.000000,-0.021970,0.065910,0.023192,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021943,-0.004620,0.000000,1.810239,-9.694611,0.000000,-0.021970,0.021970,0.043940,-0.003063,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017022,-0.019095,0.000000,2.059234,-9.652249,0.000000,0.021970,-0.021970,0.065910,0.003370,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.011051,-0.019776,0.000000,2.268513,-9.596782,0.000000,0.000000,-0.021970,0.065910,0.023779,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036214,-0.013447,0.000000,2.409885,-9.586679,0.000000,0.000000,-0.043940,0.065910,0.047772,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.043890,0.000295,0.000000,2.522014,-9.606878,0.000000,0.000000,-0.021970,0.043940,0.024088,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.007517,0.008927,0.000000,2.803360,-9.563109,0.000000,-0.021970,0.000000,0.065910,0.018984,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014405,0.005811,0.000000,2.947173,-9.579681,0.000000,-0.021970,-0.021970,0.065910,0.042925,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.012403,-0.003612,0.000000,3.176109,-9.511493,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.046043,-0.031855,0.000000,3.288337,-9.409422,0.000000,0.043940,-0.065910,0.065910,0.038018,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.050751,-0.012723,0.000000,3.411338,-9.393438,0.000000,0.000000,-0.043940,0.065910,0.049365,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014626,-0.000198,0.000000,3.674176,-9.397141,0.000000,0.000000,-0.043940,0.065910,0.049637,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023891,-0.006559,0.000000,3.819790,-9.361236,0.000000,0.000000,-0.021970,0.065910,0.024881,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.013110,-0.013334,0.000000,4.067128,-9.212322,0.000000,0.000000,-0.021970,0.065910,0.024995,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038789,-0.006926,0.000000,4.168004,-9.188896,0.000000,0.000000,-0.021970,0.065910,0.025094,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017338,-0.002649,0.000000,4.334442,-9.181868,0.000000,0.000000,-0.043940,0.065910,0.050276,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023019,-0.018361,0.000000,4.500237,-9.013643,0.000000,0.000000,-0.043940,0.043940,0.050428,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019372,-0.005066,0.000000,4.684205,-8.967713,0.000000,-0.021970,-0.043940,0.065910,0.065538,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.048814,-0.004408,0.000000,4.666363,-8.946570,0.000000,0.000000,-0.021970,0.065910,0.025300,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.019483,-0.022294,0.000000,4.962036,-8.829194,0.000000,0.021970,-0.043940,0.065910,0.036365,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038012,-0.010325,0.000000,5.089327,-8.746161,0.000000,0.043940,-0.021970,0.065910,-0.002156,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.016232,-0.008938,0.000000,5.344425,-8.660847,0.000000,0.021970,-0.021970,0.065910,0.011872,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029048,-0.006764,0.000000,5.436648,-8.599599,0.000000,0.021970,-0.021970,0.065910,0.012415,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.010713,0.000846,0.000000,5.654439,-8.528997,0.000000,0.000000,0.000000,0.065910,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038231,-0.028411,0.000000,5.757986,-8.389810,0.000000,0.000000,-0.043940,0.065910,0.050703,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023933,-0.011696,0.000000,5.906219,-8.342735,0.000000,0.000000,-0.043940,0.043940,0.050676,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.032561,-0.011952,0.000000,6.033195,-8.197650,0.000000,0.000000,-0.043940,0.043940,0.050600,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030511,-0.000563,0.000000,6.180573,-8.192213,0.000000,0.000000,-0.043940,0.065910,0.050550,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035048,-0.016720,0.000000,6.341392,-8.073168,0.000000,0.021970,-0.021970,0.021970,0.014761,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.035813,-0.012930,0.000000,6.573467,-7.980247,0.000000,0.043940,-0.065910,0.065910,0.055655,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029899,-0.013446,0.000000,6.703849,-7.865674,0.000000,0.000000,-0.043940,0.065910,0.050188,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042781,-0.010161,0.000000,6.847686,-7.739477,0.000000,0.021970,-0.043940,0.043940,0.040983,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042421,0.012731,0.000000,6.943906,-7.700926,0.000000,0.000000,-0.021970,0.065910,0.024940,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.012946,-0.034454,0.000000,7.130494,-7.472446,0.000000,0.021970,0.000000,0.065910,-0.008123,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026480,-0.022874,0.000000,7.268016,-7.345891,0.000000,0.043940,-0.021970,0.065910,0.009100,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.044320,-0.004300,0.000000,7.362877,-7.293676,0.000000,0.043940,-0.043940,0.065910,0.034761,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.020005,-0.008710,0.000000,7.635236,-7.140340,0.000000,0.043940,-0.021970,0.043940,0.010677,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.023578,-0.038829,0.000000,7.798072,-6.917254,0.000000,0.043940,-0.021970,0.043940,0.011719,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.052063,-0.043331,0.000000,7.820503,-6.727434,0.000000,0.043940,-0.043940,0.021970,0.036515,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022953,0.003810,0.000000,7.942374,-6.767479,0.000000,0.021970,-0.021970,0.043940,0.018679,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.040057,-0.014940,0.000000,8.024014,-6.671433,0.000000,0.021970,-0.043940,0.043940,0.042875,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.061593,-0.010584,0.000000,8.015690,-6.531469,0.000000,0.021970,-0.021970,0.021970,0.019291,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047273,0.006436,0.000000,8.212425,-6.438963,0.000000,0.043940,-0.043940,0.065910,0.038978,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.014951,-0.048683,0.000000,8.397846,-6.118954,0.000000,0.065910,0.000000,0.021970,-0.010683,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.024279,-0.018921,0.000000,8.542454,-6.010574,0.000000,0.021970,-0.021970,0.043940,0.020252,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034619,0.004958,0.000000,8.604665,-5.967886,0.000000,0.000000,-0.021970,0.021970,0.023064,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.047885,-0.024611,0.000000,8.686213,-5.713276,0.000000,0.043940,-0.043940,0.065910,0.041585,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041516,-0.031908,0.000000,8.823040,-5.481588,0.000000,0.043940,-0.043940,0.000000,0.041933,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036073,0.001206,0.000000,8.890682,-5.442985,0.000000,0.021970,-0.021970,0.043940,0.021305,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042760,-0.037388,0.000000,8.995399,-5.168734,0.000000,0.065910,-0.043940,0.021970,0.042182,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029602,-0.044044,0.000000,9.118217,-4.928876,0.000000,0.065910,-0.043940,0.021970,0.043446,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.017946,-0.038328,0.000000,9.293839,-4.784864,0.000000,0.043940,-0.043940,0.043940,0.043885,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059096,0.016441,0.000000,9.244497,-4.805997,0.000000,0.043940,-0.043940,0.000000,0.044483,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.036929,-0.014778,0.000000,9.449146,-4.486245,0.000000,0.021970,-0.043940,0.021970,0.043651,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022424,-0.014616,0.000000,9.539503,-4.353812,0.000000,0.065910,-0.021970,0.043940,0.026158,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.042360,-0.020020,0.000000,9.588174,-4.079803,0.000000,0.043940,-0.043940,0.065910,0.045599,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.038762,-0.037116,0.000000,9.694394,-3.914835,0.000000,0.065910,-0.021970,0.043940,0.028422,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037788,-0.026197,0.000000,9.748443,-3.770083,0.000000,0.043940,-0.021970,0.043940,0.026606,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.034022,-0.008806,0.000000,9.856936,-3.675411,0.000000,0.043940,-0.021970,0.043940,0.027033,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.051038,-0.012813,0.000000,9.894213,-3.526405,0.000000,0.000000,-0.043940,0.021970,0.038823,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.049744,-0.029150,0.000000,9.916833,-3.293212,0.000000,0.043940,-0.043940,0.043940,0.047499,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.059029,-0.040284,0.000000,9.955864,-3.106458,0.000000,0.065910,-0.021970,0.043940,0.034261,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.041707,-0.025094,0.000000,10.020733,-2.902714,0.000000,0.043940,-0.021970,0.021970,0.029508,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.030379,-0.033194,0.000000,10.049053,-2.660100,0.000000,0.021970,-0.021970,0.043940,0.024228,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.045250,-0.018905,0.000000,10.009432,-2.515307,0.000000,0.043940,0.000000,0.021970,0.012748,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.037400,-0.049175,0.000000,10.031501,-2.241869,0.000000,0.043940,-0.021970,0.043940,0.031449,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.051812,-0.003657,0.000000,9.995469,-2.250742,0.000000,0.043940,-0.043940,0.021970,0.049089,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021010,-0.028007,0.000000,10.072476,-2.046796,0.000000,0.021970,-0.021970,0.021970,0.024681,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.021105,-0.041919,0.000000,10.072239,-1.835169,0.000000,0.043940,0.021970,0.021970,-0.000223,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.033639,-0.011348,0.000000,10.040901,-1.748345,0.000000,0.043940,-0.021970,0.065910,0.033621,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.022562,0.008358,0.000000,10.068595,-1.569396,0.000000,0.043940,-0.021970,0.021970,0.033966,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.029139,-0.014007,0.000000,10.052153,-1.304266,0.000000,0.043940,-0.021970,0.021970,0.034640,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.010568,-0.076275,0.000000,10.098581,-0.952977,0.000000,0.043940,0.000000,0.043940,0.020432,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.026276,-0.054576,0.000000,10.059310,-0.833474,0.000000,0.065910,0.000000,0.021970,0.031506,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.004254,-0.005378,0.000000,10.114365,-0.776604,0.000000,0.021970,0.000000,0.021970,0.011069,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.012109,-0.026501,0.000000,10.094728,-0.530404,0.000000,0.000000,0.000000,0.021970,0.000000,0.000000
4.000000,4.712389,0.050000,0.000000,0.000000,0.007758,-0.051980,0.000000,10.105604,-0.363973,0.000000,0.043940,0.000000,0.021970,0.023815,0.000000
